id,List_of_items,number_of_items_per_type,total_number_of_items,store_id,operator_id,city_id
1593,"[1, 2, 3, 4, 5]","[31, 44, 86, 64, 42]",267,1593,7,10
1594,"[1, 2, 3, 4, 5]","[88, 15, 70, 85, 98]",356,1594,7,10
1595,"[1, 2, 3, 4, 5]","[84, 38, 34, 18, 87]",261,1595,7,10
1596,"[1, 2, 3, 4, 5]","[34, 40, 76, 75, 74]",299,1596,7,10
1597,"[1, 2, 3, 4, 5]","[90, 93, 100, 50, 79]",412,1597,7,10
1598,"[1, 2, 3, 4, 5]","[74, 47, 64, 22, 81]",288,1598,7,10
1599,"[1, 2, 3, 4, 5]","[52, 86, 92, 92, 88]",410,1599,7,10
1600,"[1, 2, 3, 4, 5]","[38, 36, 81, 36, 23]",214,1600,7,10
1601,"[1, 2, 3, 4, 5]","[89, 40, 50, 55, 53]",287,1601,7,11
1602,"[1, 2, 3, 4, 5]","[80, 28, 50, 44, 61]",263,1602,7,11
1603,"[1, 2, 3, 4, 5]","[17, 96, 22, 48, 73]",256,1603,7,11
1604,"[1, 2, 3, 4, 5]","[23, 10, 72, 76, 51]",232,1604,7,11
1605,"[1, 2, 3, 4, 5]","[74, 28, 58, 93, 60]",313,1605,7,11
1606,"[1, 2, 3, 4, 5]","[73, 66, 100, 14, 67]",320,1606,7,11
1607,"[1, 2, 3, 4, 5]","[56, 62, 30, 95, 48]",291,1607,7,11
1608,"[1, 2, 3, 4, 5]","[88, 70, 28, 90, 61]",337,1608,7,11
1609,"[1, 2, 3, 4, 5]","[26, 63, 12, 60, 20]",181,1609,7,11
1610,"[1, 2, 3, 4, 5]","[29, 52, 45, 47, 53]",226,1610,7,11
1611,"[1, 2, 3, 4, 5]","[37, 26, 58, 64, 47]",232,1611,7,12
1612,"[1, 2, 3, 4, 5]","[89, 67, 79, 27, 68]",330,1612,7,12
1613,"[1, 2, 3, 4, 5]","[22, 74, 13, 62, 93]",264,1613,7,12
1614,"[1, 2, 3, 4, 5]","[10, 23, 62, 81, 91]",267,1614,7,12
1615,"[1, 2, 3, 4, 5]","[27, 19, 59, 26, 83]",214,1615,7,12
1616,"[1, 2, 3, 4, 5]","[72, 58, 79, 81, 51]",341,1616,7,12
1617,"[1, 2, 3, 4, 5]","[79, 11, 83, 52, 86]",311,1617,7,12
1618,"[1, 2, 3, 4, 5]","[64, 10, 65, 57, 70]",266,1618,7,12
1619,"[1, 2, 3, 4, 5]","[59, 70, 21, 88, 72]",310,1619,7,12
1620,"[1, 2, 3, 4, 5]","[29, 88, 65, 72, 78]",332,1620,7,12
1621,"[1, 2, 3, 4, 5]","[69, 79, 100, 71, 59]",378,1621,7,13
1622,"[1, 2, 3, 4, 5]","[33, 50, 46, 27, 68]",224,1622,7,13
1623,"[1, 2, 3, 4, 5]","[56, 72, 77, 85, 85]",375,1623,7,13
1624,"[1, 2, 3, 4, 5]","[54, 44, 93, 21, 81]",293,1624,7,13
1625,"[1, 2, 3, 4, 5]","[34, 85, 80, 30, 97]",326,1625,7,13
1626,"[1, 2, 3, 4, 5]","[65, 32, 42, 15, 58]",212,1626,7,13
1627,"[1, 2, 3, 4, 5]","[28, 44, 82, 50, 64]",268,1627,7,13
1628,"[1, 2, 3, 4, 5]","[27, 13, 37, 15, 24]",116,1628,7,13
1629,"[1, 2, 3, 4, 5]","[95, 27, 40, 19, 10]",191,1629,7,13
1630,"[1, 2, 3, 4, 5]","[77, 90, 45, 66, 53]",331,1630,7,13
1631,"[1, 2, 3, 4, 5]","[92, 61, 42, 41, 27]",263,1631,7,14
1632,"[1, 2, 3, 4, 5]","[47, 93, 19, 71, 94]",324,1632,7,14
1633,"[1, 2, 3, 4, 5]","[48, 45, 35, 12, 38]",178,1633,7,14
1634,"[1, 2, 3, 4, 5]","[45, 53, 85, 65, 85]",333,1634,7,14
1635,"[1, 2, 3, 4, 5]","[41, 39, 62, 26, 35]",203,1635,7,14
1636,"[1, 2, 3, 4, 5]","[86, 77, 79, 36, 65]",343,1636,7,14
1637,"[1, 2, 3, 4, 5]","[11, 34, 28, 96, 55]",224,1637,7,14
1638,"[1, 2, 3, 4, 5]","[52, 63, 20, 43, 82]",260,1638,7,14
1639,"[1, 2, 3, 4, 5]","[50, 68, 20, 32, 22]",192,1639,7,14
1640,"[1, 2, 3, 4, 5]","[17, 43, 31, 86, 78]",255,1640,7,14
1641,"[1, 2, 3, 4, 5]","[98, 54, 29, 77, 22]",280,1641,7,15
1642,"[1, 2, 3, 4, 5]","[52, 68, 92, 39, 81]",332,1642,7,15
1643,"[1, 2, 3, 4, 5]","[36, 37, 100, 77, 29]",279,1643,7,15
1644,"[1, 2, 3, 4, 5]","[10, 78, 49, 34, 50]",221,1644,7,15
1645,"[1, 2, 3, 4, 5]","[14, 56, 98, 66, 31]",265,1645,7,15
1646,"[1, 2, 3, 4, 5]","[97, 58, 31, 89, 80]",355,1646,7,15
1647,"[1, 2, 3, 4, 5]","[12, 43, 66, 57, 31]",209,1647,7,15
1648,"[1, 2, 3, 4, 5]","[47, 58, 56, 86, 70]",317,1648,7,15
1649,"[1, 2, 3, 4, 5]","[29, 80, 66, 20, 80]",275,1649,7,15
1650,"[1, 2, 3, 4, 5]","[22, 41, 61, 55, 35]",214,1650,7,15
1651,"[1, 2, 3, 4, 5]","[30, 17, 23, 47, 84]",201,1651,7,16
1652,"[1, 2, 3, 4, 5]","[83, 24, 70, 45, 55]",277,1652,7,16
1653,"[1, 2, 3, 4, 5]","[67, 91, 34, 65, 49]",306,1653,7,16
1654,"[1, 2, 3, 4, 5]","[35, 51, 34, 19, 79]",218,1654,7,16
1655,"[1, 2, 3, 4, 5]","[37, 82, 83, 69, 54]",325,1655,7,16
1656,"[1, 2, 3, 4, 5]","[86, 54, 90, 75, 96]",401,1656,7,16
1657,"[1, 2, 3, 4, 5]","[66, 53, 40, 54, 94]",307,1657,7,16
1658,"[1, 2, 3, 4, 5]","[55, 70, 10, 67, 51]",253,1658,7,16
1659,"[1, 2, 3, 4, 5]","[72, 89, 25, 61, 90]",337,1659,7,16
1660,"[1, 2, 3, 4, 5]","[74, 39, 76, 38, 72]",299,1660,7,16
1661,"[1, 2, 3, 4, 5]","[49, 66, 80, 55, 37]",287,1661,7,17
1662,"[1, 2, 3, 4, 5]","[36, 55, 83, 76, 17]",267,1662,7,17
1663,"[1, 2, 3, 4, 5]","[25, 65, 87, 23, 78]",278,1663,7,17
1664,"[1, 2, 3, 4, 5]","[64, 30, 26, 37, 93]",250,1664,7,17
1665,"[1, 2, 3, 4, 5]","[60, 85, 94, 25, 44]",308,1665,7,17
1666,"[1, 2, 3, 4, 5]","[68, 62, 51, 97, 98]",376,1666,7,17
1667,"[1, 2, 3, 4, 5]","[12, 50, 98, 48, 64]",272,1667,7,17
1668,"[1, 2, 3, 4, 5]","[80, 100, 90, 23, 28]",321,1668,7,17
1669,"[1, 2, 3, 4, 5]","[25, 22, 52, 54, 76]",229,1669,7,17
1670,"[1, 2, 3, 4, 5]","[97, 23, 92, 10, 75]",297,1670,7,17
1671,"[1, 2, 3, 4, 5]","[10, 44, 38, 90, 88]",270,1671,7,18
1672,"[1, 2, 3, 4, 5]","[83, 48, 79, 16, 24]",250,1672,7,18
1673,"[1, 2, 3, 4, 5]","[80, 28, 37, 40, 14]",199,1673,7,18
1674,"[1, 2, 3, 4, 5]","[76, 81, 82, 61, 19]",319,1674,7,18
1675,"[1, 2, 3, 4, 5]","[60, 24, 95, 61, 93]",333,1675,7,18
1676,"[1, 2, 3, 4, 5]","[39, 88, 58, 90, 83]",358,1676,7,18
1677,"[1, 2, 3, 4, 5]","[75, 68, 47, 52, 75]",317,1677,7,18
1678,"[1, 2, 3, 4, 5]","[31, 22, 75, 51, 71]",250,1678,7,18
1679,"[1, 2, 3, 4, 5]","[59, 65, 58, 88, 91]",361,1679,7,18
1680,"[1, 2, 3, 4, 5]","[93, 19, 87, 81, 50]",330,1680,7,18
1681,"[1, 2, 3, 4, 5]","[23, 79, 33, 59, 20]",214,1681,7,19
1682,"[1, 2, 3, 4, 5]","[37, 65, 19, 17, 22]",160,1682,7,19
1683,"[1, 2, 3, 4, 5]","[65, 32, 93, 81, 78]",349,1683,7,19
1684,"[1, 2, 3, 4, 5]","[50, 83, 67, 73, 29]",302,1684,7,19
1685,"[1, 2, 3, 4, 5]","[75, 84, 98, 16, 21]",294,1685,7,19
1686,"[1, 2, 3, 4, 5]","[39, 63, 24, 16, 26]",168,1686,7,19
1687,"[1, 2, 3, 4, 5]","[87, 95, 97, 60, 86]",425,1687,7,19
1688,"[1, 2, 3, 4, 5]","[81, 30, 27, 24, 31]",193,1688,7,19
1689,"[1, 2, 3, 4, 5]","[34, 20, 16, 30, 65]",165,1689,7,19
1690,"[1, 2, 3, 4, 5]","[53, 86, 47, 90, 76]",352,1690,7,19
1691,"[1, 2, 3, 4, 5]","[14, 45, 19, 69, 82]",229,1691,7,20
1692,"[1, 2, 3, 4, 5]","[42, 40, 97, 44, 39]",262,1692,7,20
1693,"[1, 2, 3, 4, 5]","[70, 81, 38, 14, 31]",234,1693,7,20
1694,"[1, 2, 3, 4, 5]","[36, 15, 44, 21, 57]",173,1694,7,20
1695,"[1, 2, 3, 4, 5]","[13, 46, 61, 64, 11]",195,1695,7,20
1696,"[1, 2, 3, 4, 5]","[48, 61, 92, 76, 89]",366,1696,7,20
1697,"[1, 2, 3, 4, 5]","[85, 23, 82, 35, 28]",253,1697,7,20
1698,"[1, 2, 3, 4, 5]","[59, 81, 11, 100, 70]",321,1698,7,20
1699,"[1, 2, 3, 4, 5]","[58, 99, 56, 66, 57]",336,1699,7,20
1700,"[1, 2, 3, 4, 5]","[25, 28, 97, 98, 35]",283,1700,7,20
1701,"[1, 2, 3, 4, 5]","[97, 63, 19, 47, 22]",248,1701,7,21
1702,"[1, 2, 3, 4, 5]","[92, 48, 98, 85, 20]",343,1702,7,21
1703,"[1, 2, 3, 4, 5]","[61, 30, 42, 100, 56]",289,1703,7,21
1704,"[1, 2, 3, 4, 5]","[72, 66, 53, 38, 36]",265,1704,7,21
1705,"[1, 2, 3, 4, 5]","[96, 38, 53, 64, 13]",264,1705,7,21
1706,"[1, 2, 3, 4, 5]","[65, 36, 60, 21, 40]",222,1706,7,21
1707,"[1, 2, 3, 4, 5]","[13, 16, 93, 70, 46]",238,1707,7,21
1708,"[1, 2, 3, 4, 5]","[61, 85, 75, 82, 90]",393,1708,7,21
1709,"[1, 2, 3, 4, 5]","[36, 18, 51, 99, 40]",244,1709,7,21
1710,"[1, 2, 3, 4, 5]","[47, 95, 37, 98, 89]",366,1710,7,21
1711,"[1, 2, 3, 4, 5]","[35, 62, 96, 50, 87]",330,1711,7,22
1712,"[1, 2, 3, 4, 5]","[91, 65, 20, 25, 88]",289,1712,7,22
1713,"[1, 2, 3, 4, 5]","[73, 56, 94, 82, 15]",320,1713,7,22
1714,"[1, 2, 3, 4, 5]","[68, 59, 90, 75, 47]",339,1714,7,22
1715,"[1, 2, 3, 4, 5]","[66, 28, 31, 38, 25]",188,1715,7,22
1716,"[1, 2, 3, 4, 5]","[39, 11, 79, 58, 60]",247,1716,7,22
1717,"[1, 2, 3, 4, 5]","[78, 56, 80, 84, 79]",377,1717,7,22
1718,"[1, 2, 3, 4, 5]","[34, 95, 53, 70, 82]",334,1718,7,22
1719,"[1, 2, 3, 4, 5]","[12, 99, 21, 56, 57]",245,1719,7,22
1720,"[1, 2, 3, 4, 5]","[98, 32, 68, 94, 76]",368,1720,7,22
1721,"[1, 2, 3, 4, 5]","[26, 70, 92, 43, 96]",327,1721,7,23
1722,"[1, 2, 3, 4, 5]","[10, 70, 22, 88, 27]",217,1722,7,23
1723,"[1, 2, 3, 4, 5]","[11, 87, 49, 70, 32]",249,1723,7,23
1724,"[1, 2, 3, 4, 5]","[24, 36, 48, 51, 19]",178,1724,7,23
1725,"[1, 2, 3, 4, 5]","[14, 65, 87, 49, 94]",309,1725,7,23
1726,"[1, 2, 3, 4, 5]","[85, 69, 55, 96, 55]",360,1726,7,23
1727,"[1, 2, 3, 4, 5]","[24, 61, 34, 24, 15]",158,1727,7,23
1728,"[1, 2, 3, 4, 5]","[61, 33, 78, 67, 16]",255,1728,7,23
1729,"[1, 2, 3, 4, 5]","[83, 26, 56, 21, 64]",250,1729,7,23
1730,"[1, 2, 3, 4, 5]","[51, 68, 82, 67, 13]",281,1730,7,23
1731,"[1, 2, 3, 4, 5]","[26, 18, 83, 83, 33]",243,1731,7,24
1732,"[1, 2, 3, 4, 5]","[15, 99, 18, 69, 65]",266,1732,7,24
1733,"[1, 2, 3, 4, 5]","[99, 11, 17, 77, 41]",245,1733,7,24
1734,"[1, 2, 3, 4, 5]","[52, 55, 22, 12, 14]",155,1734,7,24
1735,"[1, 2, 3, 4, 5]","[20, 98, 34, 89, 87]",328,1735,7,24
1736,"[1, 2, 3, 4, 5]","[84, 40, 41, 17, 43]",225,1736,7,24
1737,"[1, 2, 3, 4, 5]","[41, 30, 100, 58, 76]",305,1737,7,24
1738,"[1, 2, 3, 4, 5]","[63, 45, 56, 97, 19]",280,1738,7,24
1739,"[1, 2, 3, 4, 5]","[80, 51, 36, 81, 85]",333,1739,7,24
1740,"[1, 2, 3, 4, 5]","[59, 34, 95, 97, 51]",336,1740,7,24
1741,"[1, 2, 3, 4, 5]","[74, 85, 53, 19, 62]",293,1741,7,25
1742,"[1, 2, 3, 4, 5]","[98, 73, 99, 88, 80]",438,1742,7,25
1743,"[1, 2, 3, 4, 5]","[49, 31, 49, 99, 85]",313,1743,7,25
1744,"[1, 2, 3, 4, 5]","[59, 50, 66, 57, 64]",296,1744,7,25
1745,"[1, 2, 3, 4, 5]","[54, 94, 46, 80, 49]",323,1745,7,25
1746,"[1, 2, 3, 4, 5]","[32, 94, 47, 56, 86]",315,1746,7,25
1747,"[1, 2, 3, 4, 5]","[19, 98, 85, 38, 77]",317,1747,7,25
1748,"[1, 2, 3, 4, 5]","[97, 63, 53, 74, 70]",357,1748,7,25
1749,"[1, 2, 3, 4, 5]","[17, 35, 29, 87, 10]",178,1749,7,25
1750,"[1, 2, 3, 4, 5]","[75, 42, 48, 17, 96]",278,1750,7,25
1751,"[1, 2, 3, 4, 5]","[60, 85, 84, 29, 87]",345,1751,8,1
1752,"[1, 2, 3, 4, 5]","[78, 69, 38, 44, 40]",269,1752,8,1
1753,"[1, 2, 3, 4, 5]","[69, 80, 21, 77, 43]",290,1753,8,1
1754,"[1, 2, 3, 4, 5]","[72, 12, 21, 59, 35]",199,1754,8,1
1755,"[1, 2, 3, 4, 5]","[69, 24, 46, 15, 41]",195,1755,8,1
1756,"[1, 2, 3, 4, 5]","[89, 62, 51, 49, 95]",346,1756,8,1
1757,"[1, 2, 3, 4, 5]","[16, 20, 61, 78, 34]",209,1757,8,1
1758,"[1, 2, 3, 4, 5]","[62, 54, 48, 45, 88]",297,1758,8,1
1759,"[1, 2, 3, 4, 5]","[18, 62, 52, 58, 87]",277,1759,8,1
1760,"[1, 2, 3, 4, 5]","[75, 40, 53, 55, 25]",248,1760,8,1
1761,"[1, 2, 3, 4, 5]","[90, 70, 37, 93, 53]",343,1761,8,2
1762,"[1, 2, 3, 4, 5]","[25, 52, 82, 49, 69]",277,1762,8,2
1763,"[1, 2, 3, 4, 5]","[14, 35, 97, 82, 61]",289,1763,8,2
1764,"[1, 2, 3, 4, 5]","[40, 14, 16, 80, 52]",202,1764,8,2
1765,"[1, 2, 3, 4, 5]","[70, 18, 88, 80, 22]",278,1765,8,2
1766,"[1, 2, 3, 4, 5]","[20, 48, 21, 80, 75]",244,1766,8,2
1767,"[1, 2, 3, 4, 5]","[25, 76, 12, 15, 10]",138,1767,8,2
1768,"[1, 2, 3, 4, 5]","[37, 61, 64, 87, 63]",312,1768,8,2
1769,"[1, 2, 3, 4, 5]","[22, 61, 73, 70, 61]",287,1769,8,2
1770,"[1, 2, 3, 4, 5]","[82, 39, 32, 38, 39]",230,1770,8,2
1771,"[1, 2, 3, 4, 5]","[84, 79, 89, 18, 74]",344,1771,8,3
1772,"[1, 2, 3, 4, 5]","[100, 53, 11, 100, 43]",307,1772,8,3
1773,"[1, 2, 3, 4, 5]","[36, 50, 43, 71, 13]",213,1773,8,3
1774,"[1, 2, 3, 4, 5]","[86, 25, 40, 10, 93]",254,1774,8,3
1775,"[1, 2, 3, 4, 5]","[14, 51, 24, 91, 63]",243,1775,8,3
1776,"[1, 2, 3, 4, 5]","[68, 47, 71, 35, 33]",254,1776,8,3
1777,"[1, 2, 3, 4, 5]","[58, 64, 44, 73, 18]",257,1777,8,3
1778,"[1, 2, 3, 4, 5]","[49, 68, 27, 74, 74]",292,1778,8,3
1779,"[1, 2, 3, 4, 5]","[26, 96, 15, 17, 42]",196,1779,8,3
1780,"[1, 2, 3, 4, 5]","[16, 11, 85, 76, 69]",257,1780,8,3
1781,"[1, 2, 3, 4, 5]","[35, 21, 75, 25, 93]",249,1781,8,4
1782,"[1, 2, 3, 4, 5]","[55, 68, 23, 24, 70]",240,1782,8,4
1783,"[1, 2, 3, 4, 5]","[56, 71, 42, 74, 38]",281,1783,8,4
1784,"[1, 2, 3, 4, 5]","[89, 46, 55, 17, 72]",279,1784,8,4
1785,"[1, 2, 3, 4, 5]","[58, 95, 53, 22, 33]",261,1785,8,4
1786,"[1, 2, 3, 4, 5]","[56, 51, 81, 77, 28]",293,1786,8,4
1787,"[1, 2, 3, 4, 5]","[90, 11, 31, 46, 63]",241,1787,8,4
1788,"[1, 2, 3, 4, 5]","[48, 77, 77, 27, 16]",245,1788,8,4
1789,"[1, 2, 3, 4, 5]","[97, 25, 30, 60, 72]",284,1789,8,4
1790,"[1, 2, 3, 4, 5]","[40, 93, 35, 41, 62]",271,1790,8,4
1791,"[1, 2, 3, 4, 5]","[50, 30, 84, 86, 70]",320,1791,8,5
1792,"[1, 2, 3, 4, 5]","[75, 99, 18, 76, 43]",311,1792,8,5
1793,"[1, 2, 3, 4, 5]","[83, 98, 56, 11, 91]",339,1793,8,5
1794,"[1, 2, 3, 4, 5]","[93, 19, 73, 72, 97]",354,1794,8,5
1795,"[1, 2, 3, 4, 5]","[70, 24, 14, 45, 64]",217,1795,8,5
1796,"[1, 2, 3, 4, 5]","[98, 50, 98, 61, 61]",368,1796,8,5
1797,"[1, 2, 3, 4, 5]","[57, 57, 17, 55, 15]",201,1797,8,5
1798,"[1, 2, 3, 4, 5]","[74, 58, 31, 13, 54]",230,1798,8,5
1799,"[1, 2, 3, 4, 5]","[29, 77, 43, 21, 60]",230,1799,8,5
1800,"[1, 2, 3, 4, 5]","[40, 76, 90, 79, 52]",337,1800,8,5
1801,"[1, 2, 3, 4, 5]","[49, 70, 36, 42, 83]",280,1801,8,6
1802,"[1, 2, 3, 4, 5]","[57, 49, 64, 13, 30]",213,1802,8,6
1803,"[1, 2, 3, 4, 5]","[27, 94, 79, 10, 72]",282,1803,8,6
1804,"[1, 2, 3, 4, 5]","[26, 97, 53, 79, 54]",309,1804,8,6
1805,"[1, 2, 3, 4, 5]","[23, 67, 24, 55, 30]",199,1805,8,6
1806,"[1, 2, 3, 4, 5]","[29, 86, 36, 75, 14]",240,1806,8,6
1807,"[1, 2, 3, 4, 5]","[42, 86, 71, 18, 23]",240,1807,8,6
1808,"[1, 2, 3, 4, 5]","[46, 96, 62, 83, 70]",357,1808,8,6
1809,"[1, 2, 3, 4, 5]","[92, 44, 72, 81, 70]",359,1809,8,6
1810,"[1, 2, 3, 4, 5]","[100, 78, 68, 39, 43]",328,1810,8,6
1811,"[1, 2, 3, 4, 5]","[44, 19, 78, 24, 80]",245,1811,8,7
1812,"[1, 2, 3, 4, 5]","[92, 57, 88, 73, 73]",383,1812,8,7
1813,"[1, 2, 3, 4, 5]","[74, 50, 89, 39, 86]",338,1813,8,7
1814,"[1, 2, 3, 4, 5]","[39, 54, 69, 48, 15]",225,1814,8,7
1815,"[1, 2, 3, 4, 5]","[71, 84, 62, 20, 75]",312,1815,8,7
1816,"[1, 2, 3, 4, 5]","[81, 21, 45, 33, 70]",250,1816,8,7
1817,"[1, 2, 3, 4, 5]","[63, 83, 20, 39, 16]",221,1817,8,7
1818,"[1, 2, 3, 4, 5]","[77, 22, 42, 12, 24]",177,1818,8,7
1819,"[1, 2, 3, 4, 5]","[82, 26, 18, 83, 51]",260,1819,8,7
1820,"[1, 2, 3, 4, 5]","[49, 59, 97, 77, 41]",323,1820,8,7
1821,"[1, 2, 3, 4, 5]","[99, 81, 23, 31, 20]",254,1821,8,8
1822,"[1, 2, 3, 4, 5]","[27, 43, 35, 38, 76]",219,1822,8,8
1823,"[1, 2, 3, 4, 5]","[72, 86, 17, 16, 73]",264,1823,8,8
1824,"[1, 2, 3, 4, 5]","[85, 65, 26, 25, 51]",252,1824,8,8
1825,"[1, 2, 3, 4, 5]","[27, 64, 29, 74, 56]",250,1825,8,8
1826,"[1, 2, 3, 4, 5]","[41, 19, 59, 43, 91]",253,1826,8,8
1827,"[1, 2, 3, 4, 5]","[56, 63, 91, 46, 47]",303,1827,8,8
1828,"[1, 2, 3, 4, 5]","[61, 40, 21, 65, 43]",230,1828,8,8
1829,"[1, 2, 3, 4, 5]","[99, 68, 90, 72, 68]",397,1829,8,8
1830,"[1, 2, 3, 4, 5]","[25, 85, 83, 27, 90]",310,1830,8,8
1831,"[1, 2, 3, 4, 5]","[55, 62, 36, 67, 78]",298,1831,8,9
1832,"[1, 2, 3, 4, 5]","[24, 32, 52, 16, 34]",158,1832,8,9
1833,"[1, 2, 3, 4, 5]","[72, 50, 78, 52, 67]",319,1833,8,9
1834,"[1, 2, 3, 4, 5]","[26, 96, 98, 24, 99]",343,1834,8,9
1835,"[1, 2, 3, 4, 5]","[45, 75, 85, 91, 79]",375,1835,8,9
1836,"[1, 2, 3, 4, 5]","[95, 59, 58, 80, 84]",376,1836,8,9
1837,"[1, 2, 3, 4, 5]","[24, 64, 70, 44, 57]",259,1837,8,9
1838,"[1, 2, 3, 4, 5]","[100, 96, 80, 74, 66]",416,1838,8,9
1839,"[1, 2, 3, 4, 5]","[96, 51, 71, 26, 76]",320,1839,8,9
1840,"[1, 2, 3, 4, 5]","[92, 11, 45, 48, 31]",227,1840,8,9
1841,"[1, 2, 3, 4, 5]","[60, 72, 92, 30, 65]",319,1841,8,10
1842,"[1, 2, 3, 4, 5]","[42, 18, 65, 70, 12]",207,1842,8,10
1843,"[1, 2, 3, 4, 5]","[64, 92, 51, 24, 96]",327,1843,8,10
1844,"[1, 2, 3, 4, 5]","[41, 45, 14, 76, 91]",267,1844,8,10
1845,"[1, 2, 3, 4, 5]","[83, 51, 63, 80, 57]",334,1845,8,10
1846,"[1, 2, 3, 4, 5]","[78, 59, 20, 45, 47]",249,1846,8,10
1847,"[1, 2, 3, 4, 5]","[33, 15, 95, 51, 37]",231,1847,8,10
1848,"[1, 2, 3, 4, 5]","[21, 14, 59, 25, 39]",158,1848,8,10
1849,"[1, 2, 3, 4, 5]","[59, 16, 58, 68, 65]",266,1849,8,10
1850,"[1, 2, 3, 4, 5]","[36, 24, 62, 50, 95]",267,1850,8,10
1851,"[1, 2, 3, 4, 5]","[90, 47, 16, 52, 41]",246,1851,8,11
1852,"[1, 2, 3, 4, 5]","[50, 88, 75, 81, 80]",374,1852,8,11
1853,"[1, 2, 3, 4, 5]","[85, 99, 64, 12, 84]",344,1853,8,11
1854,"[1, 2, 3, 4, 5]","[21, 80, 72, 24, 57]",254,1854,8,11
1855,"[1, 2, 3, 4, 5]","[89, 85, 52, 78, 60]",364,1855,8,11
1856,"[1, 2, 3, 4, 5]","[45, 26, 95, 81, 28]",275,1856,8,11
1857,"[1, 2, 3, 4, 5]","[74, 23, 55, 45, 50]",247,1857,8,11
1858,"[1, 2, 3, 4, 5]","[80, 32, 41, 13, 94]",260,1858,8,11
1859,"[1, 2, 3, 4, 5]","[76, 33, 100, 64, 94]",367,1859,8,11
1860,"[1, 2, 3, 4, 5]","[37, 77, 95, 77, 77]",363,1860,8,11
1861,"[1, 2, 3, 4, 5]","[92, 16, 48, 57, 10]",223,1861,8,12
1862,"[1, 2, 3, 4, 5]","[19, 53, 12, 96, 85]",265,1862,8,12
1863,"[1, 2, 3, 4, 5]","[75, 39, 52, 68, 32]",266,1863,8,12
1864,"[1, 2, 3, 4, 5]","[68, 54, 37, 94, 58]",311,1864,8,12
1865,"[1, 2, 3, 4, 5]","[10, 53, 61, 30, 12]",166,1865,8,12
1866,"[1, 2, 3, 4, 5]","[62, 19, 99, 92, 20]",292,1866,8,12
1867,"[1, 2, 3, 4, 5]","[64, 22, 84, 57, 27]",254,1867,8,12
1868,"[1, 2, 3, 4, 5]","[81, 23, 94, 61, 60]",319,1868,8,12
1869,"[1, 2, 3, 4, 5]","[62, 37, 54, 91, 81]",325,1869,8,12
1870,"[1, 2, 3, 4, 5]","[61, 26, 70, 11, 73]",241,1870,8,12
1871,"[1, 2, 3, 4, 5]","[97, 41, 73, 16, 80]",307,1871,8,13
1872,"[1, 2, 3, 4, 5]","[64, 28, 95, 60, 16]",263,1872,8,13
1873,"[1, 2, 3, 4, 5]","[31, 99, 96, 25, 95]",346,1873,8,13
1874,"[1, 2, 3, 4, 5]","[71, 18, 88, 64, 10]",251,1874,8,13
1875,"[1, 2, 3, 4, 5]","[79, 74, 27, 82, 51]",313,1875,8,13
1876,"[1, 2, 3, 4, 5]","[47, 14, 88, 30, 72]",251,1876,8,13
1877,"[1, 2, 3, 4, 5]","[23, 52, 14, 35, 40]",164,1877,8,13
1878,"[1, 2, 3, 4, 5]","[36, 82, 18, 89, 77]",302,1878,8,13
1879,"[1, 2, 3, 4, 5]","[51, 49, 52, 32, 45]",229,1879,8,13
1880,"[1, 2, 3, 4, 5]","[24, 93, 66, 71, 85]",339,1880,8,13
1881,"[1, 2, 3, 4, 5]","[20, 23, 26, 81, 88]",238,1881,8,14
1882,"[1, 2, 3, 4, 5]","[52, 41, 71, 70, 30]",264,1882,8,14
1883,"[1, 2, 3, 4, 5]","[87, 81, 63, 46, 17]",294,1883,8,14
1884,"[1, 2, 3, 4, 5]","[49, 85, 28, 15, 80]",257,1884,8,14
1885,"[1, 2, 3, 4, 5]","[32, 35, 74, 95, 47]",283,1885,8,14
1886,"[1, 2, 3, 4, 5]","[38, 72, 59, 61, 15]",245,1886,8,14
1887,"[1, 2, 3, 4, 5]","[38, 60, 52, 28, 10]",188,1887,8,14
1888,"[1, 2, 3, 4, 5]","[42, 64, 65, 84, 28]",283,1888,8,14
1889,"[1, 2, 3, 4, 5]","[72, 27, 22, 58, 21]",200,1889,8,14
1890,"[1, 2, 3, 4, 5]","[57, 31, 96, 79, 75]",338,1890,8,14
1891,"[1, 2, 3, 4, 5]","[70, 43, 23, 75, 11]",222,1891,8,15
1892,"[1, 2, 3, 4, 5]","[27, 46, 22, 92, 30]",217,1892,8,15
1893,"[1, 2, 3, 4, 5]","[84, 59, 65, 95, 21]",324,1893,8,15
1894,"[1, 2, 3, 4, 5]","[24, 23, 46, 67, 32]",192,1894,8,15
1895,"[1, 2, 3, 4, 5]","[98, 44, 53, 44, 55]",294,1895,8,15
1896,"[1, 2, 3, 4, 5]","[93, 18, 84, 75, 58]",328,1896,8,15
1897,"[1, 2, 3, 4, 5]","[26, 61, 100, 54, 14]",255,1897,8,15
1898,"[1, 2, 3, 4, 5]","[96, 47, 53, 71, 30]",297,1898,8,15
1899,"[1, 2, 3, 4, 5]","[92, 41, 26, 63, 58]",280,1899,8,15
1900,"[1, 2, 3, 4, 5]","[73, 96, 13, 74, 54]",310,1900,8,15
1901,"[1, 2, 3, 4, 5]","[96, 52, 29, 14, 96]",287,1901,8,16
1902,"[1, 2, 3, 4, 5]","[21, 53, 97, 43, 25]",239,1902,8,16
