id,List_of_items,number_of_items_per_type,total_number_of_items,store_id,operator_id,city_id
1593,"[1, 2, 3, 4, 5]","[23, 99, 74, 85, 60]",341,1593,7,17
1594,"[1, 2, 3, 4, 5]","[100, 23, 35, 84, 65]",307,1594,7,17
1595,"[1, 2, 3, 4, 5]","[19, 86, 31, 50, 61]",247,1595,7,17
1596,"[1, 2, 3, 4, 5]","[55, 86, 100, 14, 43]",298,1596,7,17
1597,"[1, 2, 3, 4, 5]","[15, 36, 52, 23, 37]",163,1597,7,17
1598,"[1, 2, 3, 4, 5]","[82, 32, 34, 22, 89]",259,1598,7,17
1599,"[1, 2, 3, 4, 5]","[77, 58, 98, 24, 34]",291,1599,7,17
1600,"[1, 2, 3, 4, 5]","[61, 71, 64, 19, 78]",293,1600,7,17
1601,"[1, 2, 3, 4, 5]","[92, 21, 82, 74, 31]",300,1601,7,18
1602,"[1, 2, 3, 4, 5]","[64, 40, 85, 69, 22]",280,1602,7,18
1603,"[1, 2, 3, 4, 5]","[31, 53, 17, 93, 37]",231,1603,7,18
1604,"[1, 2, 3, 4, 5]","[83, 72, 19, 22, 37]",233,1604,7,18
1605,"[1, 2, 3, 4, 5]","[35, 79, 47, 81, 79]",321,1605,7,18
1606,"[1, 2, 3, 4, 5]","[68, 38, 31, 13, 13]",163,1606,7,18
1607,"[1, 2, 3, 4, 5]","[74, 95, 54, 54, 95]",372,1607,7,18
1608,"[1, 2, 3, 4, 5]","[25, 52, 99, 36, 31]",243,1608,7,18
1609,"[1, 2, 3, 4, 5]","[65, 59, 46, 81, 63]",314,1609,7,18
1610,"[1, 2, 3, 4, 5]","[57, 32, 24, 16, 37]",166,1610,7,18
1611,"[1, 2, 3, 4, 5]","[13, 63, 59, 76, 25]",236,1611,7,19
1612,"[1, 2, 3, 4, 5]","[31, 95, 90, 24, 74]",314,1612,7,19
1613,"[1, 2, 3, 4, 5]","[37, 71, 50, 61, 36]",255,1613,7,19
1614,"[1, 2, 3, 4, 5]","[34, 50, 67, 92, 67]",310,1614,7,19
1615,"[1, 2, 3, 4, 5]","[11, 95, 91, 41, 65]",303,1615,7,19
1616,"[1, 2, 3, 4, 5]","[80, 82, 79, 57, 27]",325,1616,7,19
1617,"[1, 2, 3, 4, 5]","[45, 97, 11, 74, 37]",264,1617,7,19
1618,"[1, 2, 3, 4, 5]","[82, 20, 67, 39, 28]",236,1618,7,19
1619,"[1, 2, 3, 4, 5]","[72, 96, 26, 43, 23]",260,1619,7,19
1620,"[1, 2, 3, 4, 5]","[19, 95, 99, 25, 67]",305,1620,7,19
1621,"[1, 2, 3, 4, 5]","[96, 84, 23, 60, 33]",296,1621,7,20
1622,"[1, 2, 3, 4, 5]","[25, 33, 50, 22, 44]",174,1622,7,20
1623,"[1, 2, 3, 4, 5]","[75, 29, 50, 22, 91]",267,1623,7,20
1624,"[1, 2, 3, 4, 5]","[59, 89, 15, 49, 88]",300,1624,7,20
1625,"[1, 2, 3, 4, 5]","[97, 43, 87, 62, 48]",337,1625,7,20
1626,"[1, 2, 3, 4, 5]","[45, 22, 78, 77, 91]",313,1626,7,20
1627,"[1, 2, 3, 4, 5]","[77, 15, 27, 15, 21]",155,1627,7,20
1628,"[1, 2, 3, 4, 5]","[66, 14, 29, 10, 47]",166,1628,7,20
1629,"[1, 2, 3, 4, 5]","[74, 77, 28, 19, 99]",297,1629,7,20
1630,"[1, 2, 3, 4, 5]","[21, 19, 81, 38, 96]",255,1630,7,20
1631,"[1, 2, 3, 4, 5]","[97, 68, 23, 35, 90]",313,1631,7,21
1632,"[1, 2, 3, 4, 5]","[31, 56, 85, 90, 12]",274,1632,7,21
1633,"[1, 2, 3, 4, 5]","[93, 36, 25, 57, 50]",261,1633,7,21
1634,"[1, 2, 3, 4, 5]","[66, 67, 26, 19, 47]",225,1634,7,21
1635,"[1, 2, 3, 4, 5]","[15, 22, 32, 34, 95]",198,1635,7,21
1636,"[1, 2, 3, 4, 5]","[83, 34, 32, 18, 70]",237,1636,7,21
1637,"[1, 2, 3, 4, 5]","[42, 85, 47, 75, 88]",337,1637,7,21
1638,"[1, 2, 3, 4, 5]","[10, 87, 62, 20, 45]",224,1638,7,21
1639,"[1, 2, 3, 4, 5]","[17, 29, 76, 18, 53]",193,1639,7,21
1640,"[1, 2, 3, 4, 5]","[95, 87, 14, 77, 77]",350,1640,7,21
1641,"[1, 2, 3, 4, 5]","[68, 14, 41, 14, 10]",147,1641,7,22
1642,"[1, 2, 3, 4, 5]","[52, 27, 13, 95, 99]",286,1642,7,22
1643,"[1, 2, 3, 4, 5]","[72, 17, 62, 54, 72]",277,1643,7,22
1644,"[1, 2, 3, 4, 5]","[64, 98, 67, 31, 97]",357,1644,7,22
1645,"[1, 2, 3, 4, 5]","[55, 43, 78, 86, 58]",320,1645,7,22
1646,"[1, 2, 3, 4, 5]","[89, 40, 45, 92, 93]",359,1646,7,22
1647,"[1, 2, 3, 4, 5]","[28, 59, 72, 82, 53]",294,1647,7,22
1648,"[1, 2, 3, 4, 5]","[30, 79, 57, 18, 100]",284,1648,7,22
1649,"[1, 2, 3, 4, 5]","[69, 67, 40, 90, 46]",312,1649,7,22
1650,"[1, 2, 3, 4, 5]","[13, 83, 80, 69, 63]",308,1650,7,22
1651,"[1, 2, 3, 4, 5]","[85, 57, 26, 100, 67]",335,1651,7,23
1652,"[1, 2, 3, 4, 5]","[27, 86, 15, 67, 26]",221,1652,7,23
1653,"[1, 2, 3, 4, 5]","[28, 44, 53, 46, 92]",263,1653,7,23
1654,"[1, 2, 3, 4, 5]","[94, 77, 64, 54, 44]",333,1654,7,23
1655,"[1, 2, 3, 4, 5]","[73, 12, 51, 29, 53]",218,1655,7,23
1656,"[1, 2, 3, 4, 5]","[54, 36, 83, 60, 51]",284,1656,7,23
1657,"[1, 2, 3, 4, 5]","[95, 81, 98, 23, 90]",387,1657,7,23
1658,"[1, 2, 3, 4, 5]","[33, 39, 38, 91, 16]",217,1658,7,23
1659,"[1, 2, 3, 4, 5]","[90, 90, 30, 95, 86]",391,1659,7,23
1660,"[1, 2, 3, 4, 5]","[20, 42, 28, 24, 83]",197,1660,7,23
1661,"[1, 2, 3, 4, 5]","[53, 61, 22, 51, 38]",225,1661,7,24
1662,"[1, 2, 3, 4, 5]","[80, 43, 30, 71, 18]",242,1662,7,24
1663,"[1, 2, 3, 4, 5]","[12, 70, 37, 17, 26]",162,1663,7,24
1664,"[1, 2, 3, 4, 5]","[26, 63, 13, 28, 74]",204,1664,7,24
1665,"[1, 2, 3, 4, 5]","[87, 100, 42, 65, 67]",361,1665,7,24
1666,"[1, 2, 3, 4, 5]","[40, 49, 35, 39, 82]",245,1666,7,24
1667,"[1, 2, 3, 4, 5]","[15, 88, 40, 69, 13]",225,1667,7,24
1668,"[1, 2, 3, 4, 5]","[29, 26, 98, 11, 94]",258,1668,7,24
1669,"[1, 2, 3, 4, 5]","[16, 78, 39, 28, 14]",175,1669,7,24
1670,"[1, 2, 3, 4, 5]","[58, 49, 85, 92, 76]",360,1670,7,24
1671,"[1, 2, 3, 4, 5]","[33, 95, 85, 23, 74]",310,1671,7,25
1672,"[1, 2, 3, 4, 5]","[32, 28, 19, 67, 78]",224,1672,7,25
1673,"[1, 2, 3, 4, 5]","[17, 76, 12, 48, 13]",166,1673,7,25
1674,"[1, 2, 3, 4, 5]","[76, 10, 55, 81, 41]",263,1674,7,25
1675,"[1, 2, 3, 4, 5]","[49, 31, 78, 49, 81]",288,1675,7,25
1676,"[1, 2, 3, 4, 5]","[75, 31, 50, 26, 87]",269,1676,7,25
1677,"[1, 2, 3, 4, 5]","[27, 86, 19, 39, 12]",183,1677,7,25
1678,"[1, 2, 3, 4, 5]","[67, 65, 99, 36, 91]",358,1678,7,25
1679,"[1, 2, 3, 4, 5]","[30, 40, 39, 43, 100]",252,1679,7,25
1680,"[1, 2, 3, 4, 5]","[75, 44, 93, 53, 100]",365,1680,7,25
1681,"[1, 2, 3, 4, 5]","[96, 51, 55, 59, 75]",336,1681,8,1
1682,"[1, 2, 3, 4, 5]","[54, 11, 36, 64, 18]",183,1682,8,1
1683,"[1, 2, 3, 4, 5]","[58, 39, 81, 95, 52]",325,1683,8,1
1684,"[1, 2, 3, 4, 5]","[50, 86, 80, 80, 34]",330,1684,8,1
1685,"[1, 2, 3, 4, 5]","[56, 90, 68, 37, 78]",329,1685,8,1
1686,"[1, 2, 3, 4, 5]","[14, 69, 23, 70, 24]",200,1686,8,1
1687,"[1, 2, 3, 4, 5]","[50, 41, 74, 82, 47]",294,1687,8,1
1688,"[1, 2, 3, 4, 5]","[44, 73, 98, 67, 73]",355,1688,8,1
1689,"[1, 2, 3, 4, 5]","[76, 89, 76, 26, 56]",323,1689,8,1
1690,"[1, 2, 3, 4, 5]","[25, 34, 64, 82, 14]",219,1690,8,1
1691,"[1, 2, 3, 4, 5]","[22, 52, 35, 96, 64]",269,1691,8,2
1692,"[1, 2, 3, 4, 5]","[16, 17, 37, 14, 24]",108,1692,8,2
1693,"[1, 2, 3, 4, 5]","[97, 25, 92, 74, 44]",332,1693,8,2
1694,"[1, 2, 3, 4, 5]","[23, 99, 21, 44, 65]",252,1694,8,2
1695,"[1, 2, 3, 4, 5]","[75, 33, 21, 57, 51]",237,1695,8,2
1696,"[1, 2, 3, 4, 5]","[31, 57, 10, 72, 71]",241,1696,8,2
1697,"[1, 2, 3, 4, 5]","[90, 85, 23, 19, 38]",255,1697,8,2
1698,"[1, 2, 3, 4, 5]","[87, 21, 91, 69, 91]",359,1698,8,2
1699,"[1, 2, 3, 4, 5]","[59, 28, 14, 47, 91]",239,1699,8,2
1700,"[1, 2, 3, 4, 5]","[13, 49, 92, 63, 12]",229,1700,8,2
1701,"[1, 2, 3, 4, 5]","[43, 25, 71, 41, 59]",239,1701,8,3
1702,"[1, 2, 3, 4, 5]","[93, 64, 94, 90, 30]",371,1702,8,3
1703,"[1, 2, 3, 4, 5]","[15, 61, 53, 19, 37]",185,1703,8,3
1704,"[1, 2, 3, 4, 5]","[99, 58, 31, 77, 97]",362,1704,8,3
1705,"[1, 2, 3, 4, 5]","[53, 27, 75, 71, 81]",307,1705,8,3
1706,"[1, 2, 3, 4, 5]","[69, 53, 59, 68, 13]",262,1706,8,3
1707,"[1, 2, 3, 4, 5]","[95, 47, 80, 80, 100]",402,1707,8,3
1708,"[1, 2, 3, 4, 5]","[74, 32, 44, 39, 73]",262,1708,8,3
1709,"[1, 2, 3, 4, 5]","[70, 51, 11, 27, 58]",217,1709,8,3
1710,"[1, 2, 3, 4, 5]","[52, 10, 94, 77, 31]",264,1710,8,3
1711,"[1, 2, 3, 4, 5]","[13, 17, 67, 32, 17]",146,1711,8,4
1712,"[1, 2, 3, 4, 5]","[32, 74, 40, 99, 28]",273,1712,8,4
1713,"[1, 2, 3, 4, 5]","[88, 75, 53, 47, 10]",273,1713,8,4
1714,"[1, 2, 3, 4, 5]","[23, 57, 56, 67, 12]",215,1714,8,4
1715,"[1, 2, 3, 4, 5]","[85, 22, 25, 13, 43]",188,1715,8,4
1716,"[1, 2, 3, 4, 5]","[28, 51, 65, 23, 21]",188,1716,8,4
1717,"[1, 2, 3, 4, 5]","[68, 94, 29, 46, 93]",330,1717,8,4
1718,"[1, 2, 3, 4, 5]","[96, 21, 77, 97, 43]",334,1718,8,4
1719,"[1, 2, 3, 4, 5]","[53, 95, 89, 16, 15]",268,1719,8,4
1720,"[1, 2, 3, 4, 5]","[74, 51, 94, 22, 29]",270,1720,8,4
1721,"[1, 2, 3, 4, 5]","[12, 24, 40, 68, 96]",240,1721,8,5
1722,"[1, 2, 3, 4, 5]","[43, 24, 83, 87, 34]",271,1722,8,5
1723,"[1, 2, 3, 4, 5]","[24, 66, 45, 59, 12]",206,1723,8,5
1724,"[1, 2, 3, 4, 5]","[18, 21, 62, 36, 46]",183,1724,8,5
1725,"[1, 2, 3, 4, 5]","[21, 95, 78, 69, 19]",282,1725,8,5
1726,"[1, 2, 3, 4, 5]","[62, 88, 54, 98, 91]",393,1726,8,5
1727,"[1, 2, 3, 4, 5]","[42, 96, 96, 75, 59]",368,1727,8,5
1728,"[1, 2, 3, 4, 5]","[11, 85, 86, 56, 34]",272,1728,8,5
1729,"[1, 2, 3, 4, 5]","[74, 64, 92, 75, 84]",389,1729,8,5
1730,"[1, 2, 3, 4, 5]","[62, 16, 57, 50, 69]",254,1730,8,5
1731,"[1, 2, 3, 4, 5]","[11, 83, 93, 79, 44]",310,1731,8,6
1732,"[1, 2, 3, 4, 5]","[16, 69, 33, 84, 86]",288,1732,8,6
1733,"[1, 2, 3, 4, 5]","[61, 36, 60, 35, 59]",251,1733,8,6
1734,"[1, 2, 3, 4, 5]","[71, 65, 49, 30, 59]",274,1734,8,6
1735,"[1, 2, 3, 4, 5]","[64, 32, 13, 98, 73]",280,1735,8,6
1736,"[1, 2, 3, 4, 5]","[99, 64, 18, 97, 72]",350,1736,8,6
1737,"[1, 2, 3, 4, 5]","[48, 49, 34, 61, 62]",254,1737,8,6
1738,"[1, 2, 3, 4, 5]","[29, 46, 16, 49, 100]",240,1738,8,6
1739,"[1, 2, 3, 4, 5]","[31, 45, 50, 20, 56]",202,1739,8,6
1740,"[1, 2, 3, 4, 5]","[65, 11, 17, 73, 70]",236,1740,8,6
1741,"[1, 2, 3, 4, 5]","[27, 76, 23, 36, 49]",211,1741,8,7
1742,"[1, 2, 3, 4, 5]","[86, 35, 84, 77, 10]",292,1742,8,7
1743,"[1, 2, 3, 4, 5]","[68, 15, 82, 27, 89]",281,1743,8,7
1744,"[1, 2, 3, 4, 5]","[32, 63, 41, 73, 71]",280,1744,8,7
1745,"[1, 2, 3, 4, 5]","[98, 42, 43, 33, 96]",312,1745,8,7
1746,"[1, 2, 3, 4, 5]","[60, 33, 37, 90, 13]",233,1746,8,7
1747,"[1, 2, 3, 4, 5]","[16, 59, 82, 48, 36]",241,1747,8,7
1748,"[1, 2, 3, 4, 5]","[97, 91, 19, 10, 85]",302,1748,8,7
1749,"[1, 2, 3, 4, 5]","[52, 48, 76, 13, 39]",228,1749,8,7
1750,"[1, 2, 3, 4, 5]","[67, 10, 28, 42, 76]",223,1750,8,7
1751,"[1, 2, 3, 4, 5]","[51, 49, 61, 69, 12]",242,1751,8,9
1752,"[1, 2, 3, 4, 5]","[93, 67, 54, 29, 16]",259,1752,8,9
1753,"[1, 2, 3, 4, 5]","[79, 63, 87, 40, 51]",320,1753,8,9
1754,"[1, 2, 3, 4, 5]","[33, 24, 51, 40, 40]",188,1754,8,9
1755,"[1, 2, 3, 4, 5]","[64, 20, 57, 76, 77]",294,1755,8,9
1756,"[1, 2, 3, 4, 5]","[68, 30, 21, 13, 12]",144,1756,8,9
1757,"[1, 2, 3, 4, 5]","[36, 52, 11, 68, 16]",183,1757,8,9
1758,"[1, 2, 3, 4, 5]","[46, 43, 28, 70, 60]",247,1758,8,9
1759,"[1, 2, 3, 4, 5]","[70, 55, 12, 46, 76]",259,1759,8,9
1760,"[1, 2, 3, 4, 5]","[41, 56, 27, 69, 79]",272,1760,8,9
1761,"[1, 2, 3, 4, 5]","[69, 79, 69, 15, 61]",293,1761,8,10
1762,"[1, 2, 3, 4, 5]","[19, 75, 40, 100, 74]",308,1762,8,10
1763,"[1, 2, 3, 4, 5]","[33, 11, 50, 94, 51]",239,1763,8,10
1764,"[1, 2, 3, 4, 5]","[44, 54, 38, 53, 66]",255,1764,8,10
1765,"[1, 2, 3, 4, 5]","[42, 99, 77, 88, 64]",370,1765,8,10
1766,"[1, 2, 3, 4, 5]","[74, 22, 65, 51, 86]",298,1766,8,10
1767,"[1, 2, 3, 4, 5]","[32, 96, 50, 93, 65]",336,1767,8,10
1768,"[1, 2, 3, 4, 5]","[70, 40, 81, 41, 77]",309,1768,8,10
1769,"[1, 2, 3, 4, 5]","[51, 45, 17, 16, 32]",161,1769,8,10
1770,"[1, 2, 3, 4, 5]","[65, 20, 99, 17, 23]",224,1770,8,10
1771,"[1, 2, 3, 4, 5]","[41, 88, 78, 89, 66]",362,1771,8,11
1772,"[1, 2, 3, 4, 5]","[40, 64, 72, 61, 45]",282,1772,8,11
1773,"[1, 2, 3, 4, 5]","[33, 45, 94, 86, 60]",318,1773,8,11
1774,"[1, 2, 3, 4, 5]","[95, 58, 36, 29, 78]",296,1774,8,11
1775,"[1, 2, 3, 4, 5]","[35, 45, 24, 15, 69]",188,1775,8,11
1776,"[1, 2, 3, 4, 5]","[100, 63, 14, 87, 28]",292,1776,8,11
1777,"[1, 2, 3, 4, 5]","[80, 25, 22, 95, 91]",313,1777,8,11
1778,"[1, 2, 3, 4, 5]","[86, 48, 66, 60, 29]",289,1778,8,11
1779,"[1, 2, 3, 4, 5]","[46, 27, 44, 36, 89]",242,1779,8,11
1780,"[1, 2, 3, 4, 5]","[93, 47, 60, 23, 25]",248,1780,8,11
1781,"[1, 2, 3, 4, 5]","[60, 27, 30, 54, 92]",263,1781,8,12
1782,"[1, 2, 3, 4, 5]","[39, 86, 47, 72, 85]",329,1782,8,12
1783,"[1, 2, 3, 4, 5]","[90, 37, 44, 36, 77]",284,1783,8,12
1784,"[1, 2, 3, 4, 5]","[59, 70, 11, 54, 35]",229,1784,8,12
1785,"[1, 2, 3, 4, 5]","[37, 55, 61, 36, 94]",283,1785,8,12
1786,"[1, 2, 3, 4, 5]","[98, 80, 89, 18, 14]",299,1786,8,12
1787,"[1, 2, 3, 4, 5]","[61, 44, 61, 22, 88]",276,1787,8,12
1788,"[1, 2, 3, 4, 5]","[27, 44, 85, 61, 14]",231,1788,8,12
1789,"[1, 2, 3, 4, 5]","[20, 49, 94, 92, 41]",296,1789,8,12
1790,"[1, 2, 3, 4, 5]","[27, 60, 20, 57, 92]",256,1790,8,12
1791,"[1, 2, 3, 4, 5]","[34, 23, 53, 14, 51]",175,1791,8,13
1792,"[1, 2, 3, 4, 5]","[76, 14, 61, 33, 12]",196,1792,8,13
1793,"[1, 2, 3, 4, 5]","[14, 35, 20, 37, 60]",166,1793,8,13
1794,"[1, 2, 3, 4, 5]","[20, 10, 42, 34, 12]",118,1794,8,13
1795,"[1, 2, 3, 4, 5]","[20, 65, 73, 45, 40]",243,1795,8,13
1796,"[1, 2, 3, 4, 5]","[66, 68, 38, 62, 13]",247,1796,8,13
1797,"[1, 2, 3, 4, 5]","[73, 16, 55, 70, 90]",304,1797,8,13
1798,"[1, 2, 3, 4, 5]","[98, 31, 72, 68, 30]",299,1798,8,13
1799,"[1, 2, 3, 4, 5]","[31, 58, 36, 20, 77]",222,1799,8,13
1800,"[1, 2, 3, 4, 5]","[64, 65, 71, 69, 54]",323,1800,8,13
1801,"[1, 2, 3, 4, 5]","[10, 96, 94, 40, 86]",326,1801,8,14
1802,"[1, 2, 3, 4, 5]","[18, 62, 26, 65, 22]",193,1802,8,14
1803,"[1, 2, 3, 4, 5]","[75, 86, 17, 82, 83]",343,1803,8,14
1804,"[1, 2, 3, 4, 5]","[59, 33, 74, 10, 36]",212,1804,8,14
1805,"[1, 2, 3, 4, 5]","[19, 47, 71, 80, 12]",229,1805,8,14
1806,"[1, 2, 3, 4, 5]","[87, 87, 40, 63, 15]",292,1806,8,14
1807,"[1, 2, 3, 4, 5]","[40, 55, 37, 85, 83]",300,1807,8,14
1808,"[1, 2, 3, 4, 5]","[25, 53, 95, 87, 96]",356,1808,8,14
1809,"[1, 2, 3, 4, 5]","[80, 27, 35, 88, 72]",302,1809,8,14
1810,"[1, 2, 3, 4, 5]","[61, 83, 19, 83, 94]",340,1810,8,14
1811,"[1, 2, 3, 4, 5]","[24, 56, 45, 82, 37]",244,1811,8,15
1812,"[1, 2, 3, 4, 5]","[47, 73, 52, 98, 94]",364,1812,8,15
1813,"[1, 2, 3, 4, 5]","[99, 99, 84, 46, 78]",406,1813,8,15
1814,"[1, 2, 3, 4, 5]","[13, 31, 20, 44, 63]",171,1814,8,15
1815,"[1, 2, 3, 4, 5]","[88, 29, 33, 77, 71]",298,1815,8,15
1816,"[1, 2, 3, 4, 5]","[86, 85, 10, 92, 10]",283,1816,8,15
1817,"[1, 2, 3, 4, 5]","[10, 48, 27, 82, 41]",208,1817,8,15
1818,"[1, 2, 3, 4, 5]","[35, 48, 45, 30, 18]",176,1818,8,15
1819,"[1, 2, 3, 4, 5]","[31, 52, 73, 32, 66]",254,1819,8,15
1820,"[1, 2, 3, 4, 5]","[91, 86, 15, 57, 79]",328,1820,8,15
1821,"[1, 2, 3, 4, 5]","[18, 50, 80, 76, 41]",265,1821,8,16
1822,"[1, 2, 3, 4, 5]","[29, 95, 48, 23, 92]",287,1822,8,16
1823,"[1, 2, 3, 4, 5]","[97, 100, 66, 53, 84]",400,1823,8,16
1824,"[1, 2, 3, 4, 5]","[100, 69, 92, 70, 24]",355,1824,8,16
1825,"[1, 2, 3, 4, 5]","[91, 36, 14, 62, 85]",288,1825,8,16
1826,"[1, 2, 3, 4, 5]","[64, 94, 76, 76, 34]",344,1826,8,16
1827,"[1, 2, 3, 4, 5]","[71, 41, 14, 90, 14]",230,1827,8,16
1828,"[1, 2, 3, 4, 5]","[39, 76, 59, 40, 82]",296,1828,8,16
1829,"[1, 2, 3, 4, 5]","[77, 67, 20, 12, 29]",205,1829,8,16
1830,"[1, 2, 3, 4, 5]","[52, 20, 18, 69, 62]",221,1830,8,16
1831,"[1, 2, 3, 4, 5]","[87, 52, 43, 36, 20]",238,1831,8,17
1832,"[1, 2, 3, 4, 5]","[100, 79, 45, 18, 93]",335,1832,8,17
1833,"[1, 2, 3, 4, 5]","[82, 73, 12, 32, 46]",245,1833,8,17
1834,"[1, 2, 3, 4, 5]","[10, 63, 75, 89, 55]",292,1834,8,17
1835,"[1, 2, 3, 4, 5]","[50, 66, 14, 45, 66]",241,1835,8,17
1836,"[1, 2, 3, 4, 5]","[19, 80, 60, 71, 12]",242,1836,8,17
1837,"[1, 2, 3, 4, 5]","[96, 85, 64, 12, 89]",346,1837,8,17
1838,"[1, 2, 3, 4, 5]","[51, 97, 89, 44, 48]",329,1838,8,17
1839,"[1, 2, 3, 4, 5]","[37, 11, 43, 32, 68]",191,1839,8,17
1840,"[1, 2, 3, 4, 5]","[73, 100, 67, 28, 13]",281,1840,8,17
1841,"[1, 2, 3, 4, 5]","[54, 13, 46, 32, 48]",193,1841,8,18
1842,"[1, 2, 3, 4, 5]","[11, 19, 17, 50, 30]",127,1842,8,18
1843,"[1, 2, 3, 4, 5]","[69, 82, 53, 32, 43]",279,1843,8,18
1844,"[1, 2, 3, 4, 5]","[92, 22, 56, 48, 52]",270,1844,8,18
1845,"[1, 2, 3, 4, 5]","[41, 32, 43, 38, 92]",246,1845,8,18
1846,"[1, 2, 3, 4, 5]","[79, 52, 27, 96, 92]",346,1846,8,18
1847,"[1, 2, 3, 4, 5]","[59, 79, 50, 13, 46]",247,1847,8,18
1848,"[1, 2, 3, 4, 5]","[100, 45, 41, 45, 33]",264,1848,8,18
1849,"[1, 2, 3, 4, 5]","[71, 12, 81, 91, 36]",291,1849,8,18
1850,"[1, 2, 3, 4, 5]","[12, 94, 15, 24, 64]",209,1850,8,18
1851,"[1, 2, 3, 4, 5]","[87, 68, 75, 48, 25]",303,1851,8,19
1852,"[1, 2, 3, 4, 5]","[55, 24, 33, 90, 14]",216,1852,8,19
1853,"[1, 2, 3, 4, 5]","[95, 17, 86, 66, 57]",321,1853,8,19
1854,"[1, 2, 3, 4, 5]","[97, 59, 69, 90, 57]",372,1854,8,19
1855,"[1, 2, 3, 4, 5]","[35, 70, 55, 73, 34]",267,1855,8,19
1856,"[1, 2, 3, 4, 5]","[85, 48, 48, 80, 68]",329,1856,8,19
1857,"[1, 2, 3, 4, 5]","[72, 57, 22, 28, 42]",221,1857,8,19
1858,"[1, 2, 3, 4, 5]","[59, 14, 13, 36, 46]",168,1858,8,19
1859,"[1, 2, 3, 4, 5]","[19, 19, 76, 31, 76]",221,1859,8,19
1860,"[1, 2, 3, 4, 5]","[51, 96, 41, 64, 84]",336,1860,8,19
1861,"[1, 2, 3, 4, 5]","[24, 24, 39, 80, 66]",233,1861,8,20
1862,"[1, 2, 3, 4, 5]","[81, 22, 47, 66, 12]",228,1862,8,20
1863,"[1, 2, 3, 4, 5]","[75, 87, 69, 27, 29]",287,1863,8,20
1864,"[1, 2, 3, 4, 5]","[46, 52, 47, 28, 35]",208,1864,8,20
1865,"[1, 2, 3, 4, 5]","[36, 79, 37, 51, 65]",268,1865,8,20
1866,"[1, 2, 3, 4, 5]","[35, 25, 95, 81, 96]",332,1866,8,20
1867,"[1, 2, 3, 4, 5]","[90, 42, 94, 23, 80]",329,1867,8,20
1868,"[1, 2, 3, 4, 5]","[42, 78, 23, 46, 84]",273,1868,8,20
1869,"[1, 2, 3, 4, 5]","[34, 12, 67, 52, 59]",224,1869,8,20
1870,"[1, 2, 3, 4, 5]","[30, 30, 98, 42, 73]",273,1870,8,20
1871,"[1, 2, 3, 4, 5]","[95, 78, 98, 96, 92]",459,1871,8,21
1872,"[1, 2, 3, 4, 5]","[90, 48, 80, 73, 66]",357,1872,8,21
1873,"[1, 2, 3, 4, 5]","[52, 40, 20, 86, 43]",241,1873,8,21
1874,"[1, 2, 3, 4, 5]","[28, 47, 100, 35, 81]",291,1874,8,21
1875,"[1, 2, 3, 4, 5]","[84, 27, 56, 64, 87]",318,1875,8,21
1876,"[1, 2, 3, 4, 5]","[38, 90, 31, 75, 94]",328,1876,8,21
1877,"[1, 2, 3, 4, 5]","[73, 79, 26, 64, 99]",341,1877,8,21
1878,"[1, 2, 3, 4, 5]","[43, 41, 53, 57, 93]",287,1878,8,21
1879,"[1, 2, 3, 4, 5]","[16, 93, 60, 30, 33]",232,1879,8,21
1880,"[1, 2, 3, 4, 5]","[87, 44, 20, 50, 11]",212,1880,8,21
1881,"[1, 2, 3, 4, 5]","[43, 65, 11, 48, 30]",197,1881,8,22
1882,"[1, 2, 3, 4, 5]","[72, 88, 48, 66, 29]",303,1882,8,22
1883,"[1, 2, 3, 4, 5]","[79, 90, 71, 65, 11]",316,1883,8,22
1884,"[1, 2, 3, 4, 5]","[63, 83, 83, 40, 76]",345,1884,8,22
1885,"[1, 2, 3, 4, 5]","[26, 55, 100, 19, 31]",231,1885,8,22
1886,"[1, 2, 3, 4, 5]","[27, 29, 27, 51, 98]",232,1886,8,22
1887,"[1, 2, 3, 4, 5]","[15, 86, 57, 64, 30]",252,1887,8,22
1888,"[1, 2, 3, 4, 5]","[83, 87, 14, 62, 23]",269,1888,8,22
1889,"[1, 2, 3, 4, 5]","[11, 21, 11, 30, 25]",98,1889,8,22
1890,"[1, 2, 3, 4, 5]","[57, 21, 12, 52, 35]",177,1890,8,22
1891,"[1, 2, 3, 4, 5]","[36, 36, 30, 93, 80]",275,1891,8,23
1892,"[1, 2, 3, 4, 5]","[36, 92, 86, 19, 94]",327,1892,8,23
1893,"[1, 2, 3, 4, 5]","[33, 63, 25, 60, 26]",207,1893,8,23
1894,"[1, 2, 3, 4, 5]","[34, 91, 20, 55, 92]",292,1894,8,23
1895,"[1, 2, 3, 4, 5]","[98, 95, 89, 22, 15]",319,1895,8,23
1896,"[1, 2, 3, 4, 5]","[85, 49, 67, 13, 25]",239,1896,8,23
1897,"[1, 2, 3, 4, 5]","[65, 81, 15, 35, 63]",259,1897,8,23
1898,"[1, 2, 3, 4, 5]","[38, 98, 56, 55, 40]",287,1898,8,23
1899,"[1, 2, 3, 4, 5]","[28, 99, 36, 91, 26]",280,1899,8,23
1900,"[1, 2, 3, 4, 5]","[21, 38, 85, 83, 37]",264,1900,8,23
1901,"[1, 2, 3, 4, 5]","[27, 49, 88, 89, 12]",265,1901,8,24
1902,"[1, 2, 3, 4, 5]","[72, 86, 10, 87, 79]",334,1902,8,24
